21.94504,50.06146,46790
21.94571,50.08775,652
21.9998243451118,50.0131601013225,910
22.00371,50.02053,3808
21.99786,50.04178,143437
22.0219713449478,49.979149693963,739
21.9664013385773,50.0541853851159,352
22.0368,50.03771,19333
21.9999,50.06521,342
22.0722413063049,50.1443393208147,10661
22.0139113068581,50.0283100448527,3578
21.9793564081192,50.0559712181166,8185
22.00915,49.99314,1013
21.9612434506416,50.0051204710962,1332
22.0133426785469,50.0450554164957,671
22.01738,50.00644,860
21.99618,50.00432,17
22.02638,50.00622,81
21.9931,50.02037,2213
21.9291307032108,50.0484313476935,1480
22.03748,50.03196,49475
21.9576519727707,49.996762242968,142
21.97896,50.04166,4764
22.0354896783829,50.0835166306753,264
21.96476,50.04926,5519
21.97918,50.06202,21003
22.1058762073517,50.0867246423328,170
22.0311,50.0425,1180
21.9876524806023,50.0307033367856,1225
22.00683,50.04229,5461
21.9635850191116,50.0129653320102,178
22.04914,50.06776,563
21.9799116253853,50.0198128090968,80
22.0006491243839,49.9662306456856,1613
22.03381,49.9614,1238
22.0179212093353,49.992939524481,2019
21.94371,50.0616,14
21.94727,50.05344,3095
21.86075,50.11536,1797
21.99605,50.01995,3794
22.01357,49.98675,2802
21.9613480567932,50.1211112214719,2559
22.01553,50.00124,1324
21.9908738136292,50.0264783809035,43690
21.94348,50.08505,53
21.9216681271791,50.0011178231749,1107
21.9719488173723,50.0338593189458,6143
21.9713,50.06713,36822
22.03303,50.02808,2213
22.0249137282372,49.9729001988826,702
21.9655027985573,50.0139719188915,26
22.0181599259377,49.9820939028903,98
21.93372,50.06426,125
22.0112881064415,50.0502277285689,60
22.01689,50.0166,12977
21.95664,50.03108,45
21.97835,50.05509,29
21.8944457173347,50.0837515594157,3407
21.98798,50.05532,120991
22.00511,50.03287,8025
22.0034426450729,50.017213881601,1709
22.0178031921387,49.982688932016,1976
21.9474703073502,50.0444025942397,1109
22.03297,50.11577,73
21.9673669338226,50.0114657542318,53
22.0273049175739,50.0247216065352,217
21.97138,50.03023,710
22.0061905682087,49.9662642890518,1054
21.96892,50.04446,2467
21.98751,50.02054,4994
22.00316,50.05292,440
22.04296,50.02659,5577
21.97529,50.04332,157
